file,detector,exposure,n_faces,max_conf,detected
1622.jpg,yunet,1.0,1,0.94,1
1623.jpg,yunet,1.0,1,0.9432,1
1624.jpg,yunet,1.0,2,0.9381,1
1625.jpg,yunet,1.0,1,0.9468,1
1626.jpg,yunet,1.0,1,0.9414,1
1627.jpg,yunet,1.0,1,0.9469,1
1628.jpg,yunet,1.0,1,0.9274,1
1629.jpg,yunet,1.0,1,0.93,1
163.jpg,yunet,1.0,1,0.9146,1
1630.jpg,yunet,1.0,1,0.9351,1
1631.jpg,yunet,1.0,0,,0
1632.jpg,yunet,1.0,1,0.9441,1
1633.jpg,yunet,1.0,2,0.9271,1
1634.jpg,yunet,1.0,0,,0
1635.jpg,yunet,1.0,2,0.9207,1
1636.jpg,yunet,1.0,1,0.9375,1
1637.jpg,yunet,1.0,1,0.9211,1
1638.jpg,yunet,1.0,2,0.9304,1
1639.jpg,yunet,1.0,1,0.9188,1
164.jpg,yunet,1.0,1,0.9225,1
1640.jpg,yunet,1.0,1,0.9517,1
1641.jpg,yunet,1.0,0,,0
1642.jpg,yunet,1.0,0,,0
1643.jpg,yunet,1.0,2,0.937,1
1644.jpg,yunet,1.0,0,,0
1645.jpg,yunet,1.0,1,0.9276,1
1646.jpg,yunet,1.0,1,0.9433,1
1647.jpg,yunet,1.0,1,0.9287,1
1648.jpg,yunet,1.0,1,0.9118,1
1649.jpg,yunet,1.0,1,0.9341,1
165.jpg,yunet,1.0,1,0.9297,1
1650.jpg,yunet,1.0,1,0.9051,1
1651.jpg,yunet,1.0,2,0.9428,1
1652.jpg,yunet,1.0,1,0.9279,1
1653.jpg,yunet,1.0,1,0.9442,1
1654.jpg,yunet,1.0,1,0.9378,1
1655.jpg,yunet,1.0,1,0.9428,1
1656.jpg,yunet,1.0,0,,0
1657.jpg,yunet,1.0,2,0.9139,1
1658.jpg,yunet,1.0,1,0.9279,1
1659.jpg,yunet,1.0,1,0.9485,1
166.jpg,yunet,1.0,1,0.9346,1
1660.jpg,yunet,1.0,1,0.9459,1
1661.jpg,yunet,1.0,2,0.9183,1
1662.jpg,yunet,1.0,1,0.9336,1
1663.jpg,yunet,1.0,1,0.9334,1
1664.jpg,yunet,1.0,2,0.9458,1
1665.jpg,yunet,1.0,1,0.9277,1
1666.jpg,yunet,1.0,1,0.9269,1
1667.jpg,yunet,1.0,1,0.9052,1
1668.jpg,yunet,1.0,1,0.9276,1
1669.jpg,yunet,1.0,1,0.9319,1
167.jpg,yunet,1.0,1,0.9486,1
1670.jpg,yunet,1.0,1,0.9342,1
1671.jpg,yunet,1.0,1,0.9157,1
1672.jpg,yunet,1.0,1,0.9338,1
1673.jpg,yunet,1.0,1,0.9366,1
1674.jpg,yunet,1.0,1,0.9345,1
1675.jpg,yunet,1.0,1,0.9429,1
1676.jpg,yunet,1.0,1,0.9325,1
1677.jpg,yunet,1.0,1,0.9333,1
1678.jpg,yunet,1.0,0,,0
1679.jpg,yunet,1.0,1,0.9425,1
168.jpg,yunet,1.0,1,0.9224,1
1680.jpg,yunet,1.0,1,0.9471,1
1681.jpg,yunet,1.0,2,0.9186,1
1682.jpg,yunet,1.0,1,0.9402,1
1683.jpg,yunet,1.0,1,0.9445,1
1684.jpg,yunet,1.0,1,0.9293,1
1685.jpg,yunet,1.0,1,0.9142,1
1686.jpg,yunet,1.0,1,0.9299,1
1687.jpg,yunet,1.0,1,0.9433,1
1688.jpg,yunet,1.0,0,,0
1689.jpg,yunet,1.0,1,0.9269,1
169.jpg,yunet,1.0,1,0.9138,1
1690.jpg,yunet,1.0,1,0.93,1
1691.jpg,yunet,1.0,0,,0
1692.jpg,yunet,1.0,1,0.9352,1
1693.jpg,yunet,1.0,1,0.936,1
1694.jpg,yunet,1.0,1,0.9005,1
1695.jpg,yunet,1.0,1,0.938,1
1696.jpg,yunet,1.0,1,0.9465,1
1697.jpg,yunet,1.0,0,,0
1698.jpg,yunet,1.0,1,0.9542,1
1699.jpg,yunet,1.0,1,0.9483,1
17.jpg,yunet,1.0,0,,0
170.jpg,yunet,1.0,1,0.9328,1
1700.jpg,yunet,1.0,1,0.9314,1
1701.jpg,yunet,1.0,1,0.9267,1
1702.jpg,yunet,1.0,1,0.9275,1
1703.jpg,yunet,1.0,2,0.9386,1
1704.jpg,yunet,1.0,1,0.9101,1
1705.jpg,yunet,1.0,1,0.9266,1
1706.jpg,yunet,1.0,1,0.9278,1
1707.jpg,yunet,1.0,1,0.9392,1
1708.jpg,yunet,1.0,1,0.9216,1
1709.jpg,yunet,1.0,2,0.9478,1
171.jpg,yunet,1.0,1,0.9422,1
1710.jpg,yunet,1.0,1,0.9333,1
1711.jpg,yunet,1.0,1,0.9101,1
1712.jpg,yunet,1.0,1,0.9101,1
1713.jpg,yunet,1.0,2,0.9378,1
1714.jpg,yunet,1.0,2,0.9364,1
1715.jpg,yunet,1.0,1,0.9433,1
1716.jpg,yunet,1.0,1,0.907,1
1717.jpg,yunet,1.0,2,0.9257,1
1718.jpg,yunet,1.0,2,0.9297,1
1719.jpg,yunet,1.0,1,0.9298,1
172.jpg,yunet,1.0,1,0.9221,1
1720.jpg,yunet,1.0,1,0.9019,1
1721.jpg,yunet,1.0,1,0.9276,1
1722.jpg,yunet,1.0,1,0.9016,1
1723.jpg,yunet,1.0,1,0.9161,1
1724.jpg,yunet,1.0,1,0.9463,1
1725.jpg,yunet,1.0,1,0.9412,1
1726.jpg,yunet,1.0,1,0.9387,1
1727.jpg,yunet,1.0,1,0.9178,1
1728.jpg,yunet,1.0,1,0.9338,1
1729.jpg,yunet,1.0,2,0.9333,1
173.jpg,yunet,1.0,1,0.948,1
1730.jpg,yunet,1.0,1,0.9458,1
1731.jpg,yunet,1.0,2,0.9395,1
1732.jpg,yunet,1.0,2,0.9482,1
1733.jpg,yunet,1.0,1,0.9391,1
1734.jpg,yunet,1.0,1,0.928,1
1735.jpg,yunet,1.0,1,0.9281,1
1736.jpg,yunet,1.0,1,0.9279,1
1737.jpg,yunet,1.0,1,0.9301,1
1738.jpg,yunet,1.0,1,0.9305,1
1739.jpg,yunet,1.0,0,,0
174.jpg,yunet,1.0,0,,0
1740.jpg,yunet,1.0,1,0.9452,1
1741.jpg,yunet,1.0,1,0.923,1
1742.jpg,yunet,1.0,1,0.9249,1
1743.jpg,yunet,1.0,2,0.9414,1
1744.jpg,yunet,1.0,1,0.9465,1
1745.jpg,yunet,1.0,2,0.9395,1
1746.jpg,yunet,1.0,1,0.927,1
1747.jpg,yunet,1.0,1,0.9024,1
1748.jpg,yunet,1.0,1,0.947,1
1749.jpg,yunet,1.0,1,0.9445,1
175.jpg,yunet,1.0,1,0.9012,1
1750.jpg,yunet,1.0,1,0.9275,1
1751.jpg,yunet,1.0,1,0.9413,1
1752.jpg,yunet,1.0,1,0.94,1
1753.jpg,yunet,1.0,1,0.9289,1
1754.jpg,yunet,1.0,1,0.9208,1
1755.jpg,yunet,1.0,2,0.9392,1
1756.jpg,yunet,1.0,1,0.934,1
1757.jpg,yunet,1.0,1,0.9352,1
1758.jpg,yunet,1.0,1,0.9162,1
1759.jpg,yunet,1.0,1,0.9458,1
176.jpg,yunet,1.0,1,0.9066,1
1760.jpg,yunet,1.0,1,0.9222,1
1761.jpg,yunet,1.0,1,0.9246,1
1762.jpg,yunet,1.0,2,0.9356,1
1763.jpg,yunet,1.0,0,,0
1764.jpg,yunet,1.0,1,0.9254,1
1765.jpg,yunet,1.0,1,0.9448,1
1766.jpg,yunet,1.0,1,0.9195,1
1767.jpg,yunet,1.0,1,0.9357,1
1768.jpg,yunet,1.0,3,0.9431,1
1769.jpg,yunet,1.0,1,0.9402,1
177.jpg,yunet,1.0,1,0.9328,1
1770.jpg,yunet,1.0,1,0.9148,1
1771.jpg,yunet,1.0,1,0.9164,1
1772.jpg,yunet,1.0,2,0.9387,1
1773.jpg,yunet,1.0,1,0.931,1
1774.jpg,yunet,1.0,1,0.9251,1
1775.jpg,yunet,1.0,1,0.914,1
1776.jpg,yunet,1.0,1,0.9354,1
1777.jpg,yunet,1.0,1,0.9439,1
1778.jpg,yunet,1.0,1,0.9187,1
1779.jpg,yunet,1.0,1,0.9197,1
178.jpg,yunet,1.0,1,0.933,1
1780.jpg,yunet,1.0,1,0.9295,1
1781.jpg,yunet,1.0,2,0.9458,1
1782.jpg,yunet,1.0,1,0.9192,1
1783.jpg,yunet,1.0,1,0.9454,1
1784.jpg,yunet,1.0,1,0.932,1
1785.jpg,yunet,1.0,2,0.9461,1
1786.jpg,yunet,1.0,1,0.9353,1
1787.jpg,yunet,1.0,1,0.935,1
1788.jpg,yunet,1.0,1,0.9478,1
1789.jpg,yunet,1.0,1,0.9369,1
179.jpg,yunet,1.0,1,0.9449,1
1790.jpg,yunet,1.0,1,0.9341,1
1791.jpg,yunet,1.0,1,0.9297,1
1792.jpg,yunet,1.0,2,0.9255,1
1793.jpg,yunet,1.0,0,,0
1794.jpg,yunet,1.0,1,0.9511,1
1795.jpg,yunet,1.0,1,0.9283,1
1796.jpg,yunet,1.0,1,0.9345,1
1797.jpg,yunet,1.0,1,0.9317,1
1798.jpg,yunet,1.0,1,0.953,1
1799.jpg,yunet,1.0,1,0.9209,1
18.jpg,yunet,1.0,0,,0
180.jpg,yunet,1.0,1,0.9391,1
1800.jpg,yunet,1.0,1,0.9503,1
1801.jpg,yunet,1.0,1,0.934,1
1802.jpg,yunet,1.0,1,0.9311,1
1803.jpg,yunet,1.0,1,0.9421,1
1804.jpg,yunet,1.0,2,0.9467,1
1805.jpg,yunet,1.0,1,0.9449,1
1806.jpg,yunet,1.0,2,0.9373,1
1807.jpg,yunet,1.0,1,0.9527,1
1808.jpg,yunet,1.0,1,0.9223,1
1809.jpg,yunet,1.0,1,0.9215,1
181.jpg,yunet,1.0,1,0.9253,1
1810.jpg,yunet,1.0,1,0.9317,1
1811.jpg,yunet,1.0,1,0.9325,1
1812.jpg,yunet,1.0,1,0.9168,1
1813.jpg,yunet,1.0,1,0.9056,1
1814.jpg,yunet,1.0,1,0.9275,1
1815.jpg,yunet,1.0,2,0.9271,1
1816.jpg,yunet,1.0,1,0.9162,1
1817.jpg,yunet,1.0,1,0.9452,1
1818.jpg,yunet,1.0,1,0.9188,1
1819.jpg,yunet,1.0,2,0.9428,1
182.jpg,yunet,1.0,2,0.9354,1
1820.jpg,yunet,1.0,1,0.933,1
1821.jpg,yunet,1.0,1,0.942,1
1822.jpg,yunet,1.0,1,0.9309,1
1823.jpg,yunet,1.0,1,0.9001,1
1824.jpg,yunet,1.0,1,0.9286,1
1825.jpg,yunet,1.0,2,0.9267,1
1826.jpg,yunet,1.0,1,0.9309,1
1827.jpg,yunet,1.0,1,0.9043,1
1828.jpg,yunet,1.0,1,0.9251,1
1829.jpg,yunet,1.0,1,0.9274,1
183.jpg,yunet,1.0,1,0.9445,1
1830.jpg,yunet,1.0,1,0.9485,1
1831.jpg,yunet,1.0,2,0.9339,1
1832.jpg,yunet,1.0,0,,0
1833.jpg,yunet,1.0,1,0.9477,1
1834.jpg,yunet,1.0,1,0.9085,1
1835.jpg,yunet,1.0,1,0.9319,1
1836.jpg,yunet,1.0,1,0.9518,1
1837.jpg,yunet,1.0,1,0.9299,1
1838.jpg,yunet,1.0,1,0.9445,1
1839.jpg,yunet,1.0,1,0.9455,1
184.jpg,yunet,1.0,1,0.9171,1
1840.jpg,yunet,1.0,1,0.9161,1
1841.jpg,yunet,1.0,0,,0
1842.jpg,yunet,1.0,1,0.9267,1
1843.jpg,yunet,1.0,1,0.9218,1
1844.jpg,yunet,1.0,1,0.9476,1
1845.jpg,yunet,1.0,0,,0
1846.jpg,yunet,1.0,1,0.9389,1
1847.jpg,yunet,1.0,2,0.9389,1
1848.jpg,yunet,1.0,1,0.932,1
1849.jpg,yunet,1.0,1,0.9404,1
185.jpg,yunet,1.0,1,0.9439,1
1850.jpg,yunet,1.0,1,0.928,1
1851.jpg,yunet,1.0,1,0.9274,1
1852.jpg,yunet,1.0,1,0.9209,1
1853.jpg,yunet,1.0,2,0.9472,1
1854.jpg,yunet,1.0,1,0.9108,1
1855.jpg,yunet,1.0,1,0.9217,1
1856.jpg,yunet,1.0,1,0.9245,1
1857.jpg,yunet,1.0,1,0.9414,1
1858.jpg,yunet,1.0,1,0.9264,1
1859.jpg,yunet,1.0,1,0.9388,1
186.jpg,yunet,1.0,1,0.9363,1
1860.jpg,yunet,1.0,1,0.9495,1
1861.jpg,yunet,1.0,0,,0
1862.jpg,yunet,1.0,2,0.9412,1
1863.jpg,yunet,1.0,1,0.9061,1
1864.jpg,yunet,1.0,1,0.9157,1
1865.jpg,yunet,1.0,0,,0
1866.jpg,yunet,1.0,1,0.9539,1
1867.jpg,yunet,1.0,1,0.9247,1
1868.jpg,yunet,1.0,1,0.9374,1
1869.jpg,yunet,1.0,1,0.9285,1
187.jpg,yunet,1.0,1,0.9151,1
1870.jpg,yunet,1.0,0,,0
1871.jpg,yunet,1.0,1,0.9146,1
1872.jpg,yunet,1.0,1,0.9113,1
1873.jpg,yunet,1.0,1,0.9157,1
1874.jpg,yunet,1.0,2,0.943,1
1875.jpg,yunet,1.0,1,0.9275,1
1876.jpg,yunet,1.0,0,,0
1877.jpg,yunet,1.0,1,0.922,1
1878.jpg,yunet,1.0,3,0.9508,1
1879.jpg,yunet,1.0,1,0.9411,1
188.jpg,yunet,1.0,1,0.9236,1
1880.jpg,yunet,1.0,1,0.9289,1
1881.jpg,yunet,1.0,1,0.9441,1
1882.jpg,yunet,1.0,1,0.9278,1
1883.jpg,yunet,1.0,1,0.9353,1
1884.jpg,yunet,1.0,1,0.9054,1
1885.jpg,yunet,1.0,1,0.9298,1
1886.jpg,yunet,1.0,1,0.9017,1
1887.jpg,yunet,1.0,2,0.9348,1
1888.jpg,yunet,1.0,1,0.9364,1
1889.jpg,yunet,1.0,1,0.926,1
189.jpg,yunet,1.0,1,0.922,1
1890.jpg,yunet,1.0,1,0.9284,1
1891.jpg,yunet,1.0,1,0.9152,1
1892.jpg,yunet,1.0,1,0.9384,1
1893.jpg,yunet,1.0,1,0.9391,1
1894.jpg,yunet,1.0,1,0.9181,1
1895.jpg,yunet,1.0,1,0.934,1
1896.jpg,yunet,1.0,1,0.9055,1
1897.jpg,yunet,1.0,1,0.9376,1
1898.jpg,yunet,1.0,1,0.9329,1
1899.jpg,yunet,1.0,2,0.9458,1
19.jpg,yunet,1.0,1,0.9502,1
190.jpg,yunet,1.0,3,0.9532,1
1900.jpg,yunet,1.0,1,0.9283,1
1901.jpg,yunet,1.0,1,0.9355,1
1902.jpg,yunet,1.0,1,0.9194,1
1903.jpg,yunet,1.0,0,,0
1904.jpg,yunet,1.0,1,0.9373,1
1905.jpg,yunet,1.0,1,0.9167,1
1906.jpg,yunet,1.0,2,0.9293,1
1907.jpg,yunet,1.0,1,0.9473,1
1908.jpg,yunet,1.0,1,0.9376,1
1909.jpg,yunet,1.0,1,0.9418,1
191.jpg,yunet,1.0,2,0.9169,1
1910.jpg,yunet,1.0,1,0.919,1
1911.jpg,yunet,1.0,1,0.9348,1
1912.jpg,yunet,1.0,1,0.9205,1
1913.jpg,yunet,1.0,1,0.9372,1
1914.jpg,yunet,1.0,1,0.9479,1
1915.jpg,yunet,1.0,1,0.9204,1
1916.jpg,yunet,1.0,1,0.9195,1
1917.jpg,yunet,1.0,1,0.9448,1
1918.jpg,yunet,1.0,1,0.9313,1
1919.jpg,yunet,1.0,1,0.926,1
192.jpg,yunet,1.0,1,0.951,1
1920.jpg,yunet,1.0,1,0.902,1
1921.jpg,yunet,1.0,1,0.9482,1
1922.jpg,yunet,1.0,1,0.9291,1
1923.jpg,yunet,1.0,1,0.9353,1
1924.jpg,yunet,1.0,1,0.9453,1
1925.jpg,yunet,1.0,1,0.9178,1
1926.jpg,yunet,1.0,1,0.9249,1
1927.jpg,yunet,1.0,1,0.9384,1
1928.jpg,yunet,1.0,1,0.9323,1
1929.jpg,yunet,1.0,1,0.9435,1
193.jpg,yunet,1.0,1,0.9292,1
1930.jpg,yunet,1.0,1,0.9255,1
1931.jpg,yunet,1.0,1,0.9446,1
1932.jpg,yunet,1.0,1,0.9413,1
1933.jpg,yunet,1.0,1,0.9265,1
1934.jpg,yunet,1.0,1,0.9032,1
1935.jpg,yunet,1.0,2,0.9489,1
1936.jpg,yunet,1.0,1,0.9027,1
1937.jpg,yunet,1.0,1,0.9216,1
1938.jpg,yunet,1.0,1,0.9245,1
1939.jpg,yunet,1.0,1,0.9167,1
194.jpg,yunet,1.0,1,0.9203,1
1940.jpg,yunet,1.0,2,0.9234,1
1941.jpg,yunet,1.0,0,,0
1942.jpg,yunet,1.0,1,0.9337,1
1943.jpg,yunet,1.0,1,0.927,1
1944.jpg,yunet,1.0,1,0.9112,1
1945.jpg,yunet,1.0,1,0.9228,1
1946.jpg,yunet,1.0,1,0.9346,1
1947.jpg,yunet,1.0,1,0.9285,1
1948.jpg,yunet,1.0,1,0.9436,1
1949.jpg,yunet,1.0,1,0.9411,1
195.jpg,yunet,1.0,3,0.9308,1
1950.jpg,yunet,1.0,1,0.9272,1
1951.jpg,yunet,1.0,1,0.9274,1
1952.jpg,yunet,1.0,1,0.931,1
1953.jpg,yunet,1.0,2,0.934,1
1954.jpg,yunet,1.0,1,0.9361,1
1955.jpg,yunet,1.0,2,0.9463,1
1956.jpg,yunet,1.0,1,0.939,1
1957.jpg,yunet,1.0,2,0.9512,1
1958.jpg,yunet,1.0,0,,0
1959.jpg,yunet,1.0,1,0.933,1
196.jpg,yunet,1.0,1,0.9415,1
1960.jpg,yunet,1.0,1,0.9037,1
1961.jpg,yunet,1.0,1,0.9285,1
1962.jpg,yunet,1.0,1,0.9329,1
1963.jpg,yunet,1.0,1,0.9286,1
1964.jpg,yunet,1.0,2,0.9449,1
1965.jpg,yunet,1.0,2,0.9259,1
1966.jpg,yunet,1.0,1,0.9226,1
1967.jpg,yunet,1.0,1,0.9345,1
1968.jpg,yunet,1.0,1,0.914,1
1969.jpg,yunet,1.0,1,0.9045,1
197.jpg,yunet,1.0,1,0.9361,1
1970.jpg,yunet,1.0,2,0.9266,1
1971.jpg,yunet,1.0,1,0.9483,1
1972.jpg,yunet,1.0,1,0.9471,1
1973.jpg,yunet,1.0,1,0.9441,1
1974.jpg,yunet,1.0,1,0.9349,1
1975.jpg,yunet,1.0,1,0.9275,1
1976.jpg,yunet,1.0,1,0.9436,1
1977.jpg,yunet,1.0,1,0.9121,1
1978.jpg,yunet,1.0,2,0.9335,1
1979.jpg,yunet,1.0,2,0.939,1
198.jpg,yunet,1.0,3,0.9459,1
1980.jpg,yunet,1.0,0,,0
1981.jpg,yunet,1.0,1,0.9374,1
1982.jpg,yunet,1.0,1,0.9495,1
1983.jpg,yunet,1.0,1,0.918,1
1984.jpg,yunet,1.0,0,,0
1985.jpg,yunet,1.0,3,0.9299,1
1986.jpg,yunet,1.0,1,0.9351,1
1987.jpg,yunet,1.0,1,0.9296,1
1988.jpg,yunet,1.0,1,0.9218,1
1989.jpg,yunet,1.0,1,0.9231,1
199.jpg,yunet,1.0,1,0.9174,1
1990.jpg,yunet,1.0,1,0.9354,1
1991.jpg,yunet,1.0,1,0.9229,1
1992.jpg,yunet,1.0,1,0.9136,1
1993.jpg,yunet,1.0,1,0.9223,1
1994.jpg,yunet,1.0,1,0.9411,1
1995.jpg,yunet,1.0,1,0.938,1
1996.jpg,yunet,1.0,1,0.9464,1
1997.jpg,yunet,1.0,1,0.9308,1
1998.jpg,yunet,1.0,1,0.9433,1
1999.jpg,yunet,1.0,1,0.9253,1
2.jpg,yunet,1.0,2,0.9361,1
20.jpg,yunet,1.0,1,0.9298,1
200.jpg,yunet,1.0,1,0.9368,1
2000.jpg,yunet,1.0,1,0.9118,1
2001.jpg,yunet,1.0,1,0.95,1
2002.jpg,yunet,1.0,0,,0
2003.jpg,yunet,1.0,1,0.9331,1
2004.jpg,yunet,1.0,1,0.9122,1
2005.jpg,yunet,1.0,1,0.9346,1
2006.jpg,yunet,1.0,1,0.9338,1
2007.jpg,yunet,1.0,2,0.9248,1
2008.jpg,yunet,1.0,1,0.9425,1
2009.jpg,yunet,1.0,1,0.9412,1
201.jpg,yunet,1.0,1,0.9454,1
2010.jpg,yunet,1.0,1,0.9343,1
2011.jpg,yunet,1.0,1,0.9451,1
2012.jpg,yunet,1.0,1,0.9359,1
2013.jpg,yunet,1.0,1,0.9453,1
2014.jpg,yunet,1.0,1,0.9434,1
2015.jpg,yunet,1.0,2,0.9456,1
2016.jpg,yunet,1.0,1,0.9352,1
2017.jpg,yunet,1.0,1,0.9383,1
2018.jpg,yunet,1.0,1,0.9074,1
2019.jpg,yunet,1.0,1,0.9189,1
202.jpg,yunet,1.0,1,0.9208,1
2020.jpg,yunet,1.0,1,0.9475,1
2021.jpg,yunet,1.0,1,0.9353,1
2022.jpg,yunet,1.0,1,0.9469,1
2023.jpg,yunet,1.0,1,0.931,1
2024.jpg,yunet,1.0,2,0.9409,1
2025.jpg,yunet,1.0,1,0.9413,1
2026.jpg,yunet,1.0,1,0.9303,1
2027.jpg,yunet,1.0,1,0.9379,1
2028.jpg,yunet,1.0,1,0.9356,1
2029.jpg,yunet,1.0,1,0.9312,1
203.jpg,yunet,1.0,1,0.9065,1
2030.jpg,yunet,1.0,0,,0
2031.jpg,yunet,1.0,0,,0
2032.jpg,yunet,1.0,1,0.936,1
2033.jpg,yunet,1.0,1,0.9238,1
2034.jpg,yunet,1.0,1,0.9325,1
2035.jpg,yunet,1.0,2,0.9229,1
2036.jpg,yunet,1.0,1,0.9281,1
2037.jpg,yunet,1.0,1,0.9333,1
2038.jpg,yunet,1.0,2,0.9278,1
2039.jpg,yunet,1.0,2,0.9386,1
204.jpg,yunet,1.0,1,0.9513,1
2040.jpg,yunet,1.0,1,0.9206,1
2041.jpg,yunet,1.0,1,0.9364,1
2042.jpg,yunet,1.0,1,0.9356,1
2043.jpg,yunet,1.0,1,0.9206,1
2044.jpg,yunet,1.0,1,0.9448,1
2045.jpg,yunet,1.0,1,0.9023,1
2046.jpg,yunet,1.0,1,0.9365,1
2047.jpg,yunet,1.0,1,0.9118,1
2048.jpg,yunet,1.0,2,0.9348,1
2049.jpg,yunet,1.0,1,0.9376,1
205.jpg,yunet,1.0,1,0.931,1
2050.jpg,yunet,1.0,1,0.9094,1
2051.jpg,yunet,1.0,2,0.9324,1
2052.jpg,yunet,1.0,2,0.9394,1
2053.jpg,yunet,1.0,1,0.9333,1
2054.jpg,yunet,1.0,1,0.9157,1
2055.jpg,yunet,1.0,0,,0
2056.jpg,yunet,1.0,2,0.9408,1
2057.jpg,yunet,1.0,1,0.9192,1
2058.jpg,yunet,1.0,0,,0
2059.jpg,yunet,1.0,1,0.9301,1
206.jpg,yunet,1.0,1,0.9503,1
2060.jpg,yunet,1.0,1,0.923,1
2061.jpg,yunet,1.0,3,0.9425,1
2062.jpg,yunet,1.0,1,0.9122,1
2063.jpg,yunet,1.0,1,0.9414,1
2064.jpg,yunet,1.0,1,0.9114,1
2065.jpg,yunet,1.0,0,,0
2066.jpg,yunet,1.0,1,0.9475,1
2067.jpg,yunet,1.0,2,0.9277,1
2068.jpg,yunet,1.0,1,0.9457,1
2069.jpg,yunet,1.0,1,0.9452,1
207.jpg,yunet,1.0,1,0.9404,1
2070.jpg,yunet,1.0,1,0.9065,1
2071.jpg,yunet,1.0,1,0.9389,1
2072.jpg,yunet,1.0,1,0.9378,1
2073.jpg,yunet,1.0,1,0.9247,1
2074.jpg,yunet,1.0,1,0.9361,1
2075.jpg,yunet,1.0,0,,0
2076.jpg,yunet,1.0,1,0.9297,1
2077.jpg,yunet,1.0,1,0.9456,1
2078.jpg,yunet,1.0,1,0.921,1
2079.jpg,yunet,1.0,2,0.9178,1
208.jpg,yunet,1.0,1,0.9344,1
2080.jpg,yunet,1.0,1,0.9136,1
2081.jpg,yunet,1.0,1,0.9395,1
2082.jpg,yunet,1.0,1,0.9338,1
2083.jpg,yunet,1.0,1,0.9555,1
2084.jpg,yunet,1.0,1,0.9132,1
2085.jpg,yunet,1.0,1,0.9407,1
2086.jpg,yunet,1.0,1,0.9333,1
2087.jpg,yunet,1.0,1,0.949,1
2088.jpg,yunet,1.0,1,0.9414,1
2089.jpg,yunet,1.0,1,0.943,1
209.jpg,yunet,1.0,2,0.9045,1
2090.jpg,yunet,1.0,1,0.9407,1
2091.jpg,yunet,1.0,0,,0
2092.jpg,yunet,1.0,1,0.9342,1
2093.jpg,yunet,1.0,1,0.9289,1
2094.jpg,yunet,1.0,1,0.9146,1
2095.jpg,yunet,1.0,1,0.9024,1
2096.jpg,yunet,1.0,0,,0
2097.jpg,yunet,1.0,1,0.9368,1
2098.jpg,yunet,1.0,1,0.9454,1
2099.jpg,yunet,1.0,1,0.9458,1
21.jpg,yunet,1.0,2,0.9358,1
210.jpg,yunet,1.0,0,,0
2100.jpg,yunet,1.0,2,0.9249,1
2101.jpg,yunet,1.0,2,0.9335,1
2102.jpg,yunet,1.0,1,0.9448,1
2103.jpg,yunet,1.0,1,0.9246,1
2104.jpg,yunet,1.0,1,0.9303,1
2105.jpg,yunet,1.0,1,0.9416,1
2106.jpg,yunet,1.0,1,0.9476,1
2107.jpg,yunet,1.0,1,0.9267,1
2108.jpg,yunet,1.0,0,,0
2109.jpg,yunet,1.0,1,0.9179,1
211.jpg,yunet,1.0,2,0.9343,1
2110.jpg,yunet,1.0,0,,0
2111.jpg,yunet,1.0,0,,0
2112.jpg,yunet,1.0,1,0.931,1
2113.jpg,yunet,1.0,1,0.9316,1
2114.jpg,yunet,1.0,1,0.9249,1
2115.jpg,yunet,1.0,1,0.9449,1
2116.jpg,yunet,1.0,1,0.9342,1
2117.jpg,yunet,1.0,1,0.9412,1
2118.jpg,yunet,1.0,1,0.9387,1
2119.jpg,yunet,1.0,0,,0
212.jpg,yunet,1.0,1,0.9444,1
2120.jpg,yunet,1.0,1,0.9498,1
2121.jpg,yunet,1.0,1,0.9347,1
2122.jpg,yunet,1.0,1,0.9135,1
2123.jpg,yunet,1.0,1,0.9403,1
2124.jpg,yunet,1.0,1,0.924,1
2125.jpg,yunet,1.0,1,0.9375,1
2126.jpg,yunet,1.0,1,0.9194,1
2127.jpg,yunet,1.0,1,0.934,1
2128.jpg,yunet,1.0,1,0.9208,1
2129.jpg,yunet,1.0,1,0.9222,1
213.jpg,yunet,1.0,1,0.9523,1
2130.jpg,yunet,1.0,2,0.9233,1
2131.jpg,yunet,1.0,0,,0
2132.jpg,yunet,1.0,1,0.9107,1
2133.jpg,yunet,1.0,1,0.9378,1
2134.jpg,yunet,1.0,1,0.9357,1
2135.jpg,yunet,1.0,1,0.911,1
2136.jpg,yunet,1.0,0,,0
2137.jpg,yunet,1.0,2,0.9294,1
2138.jpg,yunet,1.0,1,0.9036,1
2139.jpg,yunet,1.0,1,0.9396,1
214.jpg,yunet,1.0,1,0.9425,1
2140.jpg,yunet,1.0,1,0.9479,1
2141.jpg,yunet,1.0,1,0.9196,1
2142.jpg,yunet,1.0,2,0.9471,1
2143.jpg,yunet,1.0,0,,0
2144.jpg,yunet,1.0,1,0.934,1
2145.jpg,yunet,1.0,0,,0
2146.jpg,yunet,1.0,1,0.9263,1
2147.jpg,yunet,1.0,1,0.9351,1
2148.jpg,yunet,1.0,1,0.9166,1
2149.jpg,yunet,1.0,1,0.9329,1
215.jpg,yunet,1.0,2,0.9408,1
2150.jpg,yunet,1.0,2,0.9479,1
2151.jpg,yunet,1.0,2,0.942,1
2152.jpg,yunet,1.0,1,0.9081,1
2153.jpg,yunet,1.0,1,0.9157,1
2154.jpg,yunet,1.0,1,0.9381,1
2155.jpg,yunet,1.0,1,0.9253,1
2156.jpg,yunet,1.0,1,0.9174,1
