pair_idx,fold,verifier,exposure,genuine,ita_pair,detect_enroll,detect_probe,similarity
1083,1,sface,0.5,0,-17.17,1,1,0.08868
1084,1,sface,0.5,0,6.99,1,1,0.09455
1085,1,sface,0.5,0,7.45,1,1,0.05993
1086,1,sface,0.5,0,16.83,1,1,-0.01106
1087,1,sface,0.5,0,0.32,1,1,-0.0405
1088,1,sface,0.5,0,-4.59,1,1,-0.01874
1089,1,sface,0.5,0,25.14,1,1,0.19154
1090,1,sface,0.5,0,-17.31,1,1,0.06959
1091,1,sface,0.5,0,19.63,1,1,0.02274
1092,1,sface,0.5,0,5.33,1,1,-0.0742
1093,1,sface,0.5,0,4.75,1,1,0.12343
1094,1,sface,0.5,0,40.84,1,1,0.15683
1095,1,sface,0.5,0,10.83,1,1,-0.02929
1096,1,sface,0.5,0,28.96,1,1,0.17971
1097,1,sface,0.5,0,27.91,1,1,0.03804
1098,1,sface,0.5,0,29.33,1,1,0.16287
1099,1,sface,0.5,0,-10.43,1,1,0.05735
1100,1,sface,0.5,0,17.85,1,1,-0.04667
1101,1,sface,0.5,0,7.74,1,1,0.22078
1102,1,sface,0.5,0,37.03,1,1,0.00582
1103,1,sface,0.5,0,-9.78,1,1,0.04657
1104,1,sface,0.5,0,26.81,1,1,0.08059
1105,1,sface,0.5,0,20.54,1,0,
1106,1,sface,0.5,0,-4.63,0,1,
1107,1,sface,0.5,0,7.71,1,1,-0.00139
1108,1,sface,0.5,0,11.4,0,1,
1109,1,sface,0.5,0,-31.19,1,1,-0.06175
1110,1,sface,0.5,0,47.95,1,1,0.01705
1111,1,sface,0.5,0,49.58,1,1,0.09016
1112,1,sface,0.5,0,44.73,1,1,-0.0782
1113,1,sface,0.5,0,20.67,1,1,0.03517
1114,1,sface,0.5,0,29.96,1,1,-0.02424
1115,1,sface,0.5,0,-17.54,1,1,0.17904
1116,1,sface,0.5,0,54.03,1,1,0.10879
1117,1,sface,0.5,0,-2.05,1,1,0.18728
1118,1,sface,0.5,0,27.55,1,1,0.11057
1119,1,sface,0.5,0,19.74,1,1,-0.02526
1120,1,sface,0.5,0,31.37,1,1,0.02178
1121,1,sface,0.5,0,31.87,1,0,
1122,1,sface,0.5,0,16.79,1,1,0.24271
1123,1,sface,0.5,0,-7.89,1,1,-0.04109
1124,1,sface,0.5,0,16.07,1,1,0.07219
1125,1,sface,0.5,0,37.26,1,1,0.02134
1126,1,sface,0.5,0,36.39,1,1,0.04827
1127,1,sface,0.5,0,38.99,1,1,-0.00574
1128,1,sface,0.5,0,28.09,1,1,0.11196
1129,1,sface,0.5,0,1.64,1,1,0.06991
1130,1,sface,0.5,0,9.67,1,1,0.12829
1131,1,sface,0.5,0,-3.6,1,1,-0.06926
1132,1,sface,0.5,0,14.43,1,1,0.04423
1133,1,sface,0.5,0,48.95,1,1,-0.00742
1134,1,sface,0.5,0,-9.46,1,1,0.12493
1135,1,sface,0.5,0,28.72,1,1,0.01688
1136,1,sface,0.5,0,49.3,1,1,0.28249
1137,1,sface,0.5,0,39.72,1,1,0.10027
1138,1,sface,0.5,0,0.73,1,1,0.0336
1139,1,sface,0.5,0,13.49,1,1,0.15259
1140,1,sface,0.5,0,38.74,1,1,0.04886
1141,1,sface,0.5,0,9.27,1,1,0.0233
1142,1,sface,0.5,0,8.24,1,1,-0.05339
1143,1,sface,0.5,0,-11.12,1,1,0.07814
1144,1,sface,0.5,0,-0.95,1,1,0.27327
1145,1,sface,0.5,0,-31.16,1,1,-0.05757
1146,1,sface,0.5,0,-20.21,1,1,0.12566
1147,1,sface,0.5,0,33.75,1,1,0.19768
1148,1,sface,0.5,0,24.07,1,1,0.0912
1149,1,sface,0.5,0,-2.88,1,1,0.21026
1150,1,sface,0.5,0,-12.52,1,0,
1151,1,sface,0.5,0,11.47,1,1,-0.05307
1152,1,sface,0.5,0,3.4,1,1,0.14509
1153,1,sface,0.5,0,-8.24,1,1,0.03609
1154,1,sface,0.5,0,5.6,1,1,-0.02167
1155,1,sface,0.5,0,5.7,1,1,0.08196
1156,1,sface,0.5,0,17.53,1,1,0.19839
1157,1,sface,0.5,0,9.35,1,1,0.1251
1158,1,sface,0.5,0,24.94,1,1,0.13586
1159,1,sface,0.5,0,38.88,1,1,0.06391
1160,1,sface,0.5,0,-41.03,1,1,0.06506
1161,1,sface,0.5,0,9.72,1,1,0.24073
1162,1,sface,0.5,0,25.58,1,1,0.05531
1163,1,sface,0.5,0,14.32,1,1,0.05372
1164,1,sface,0.5,0,38.17,0,1,
1165,1,sface,0.5,0,14.3,1,1,0.11537
1166,1,sface,0.5,0,48.06,1,1,-0.10199
1167,1,sface,0.5,0,4.84,1,1,0.0694
1168,1,sface,0.5,0,15.36,1,1,0.09107
1169,1,sface,0.5,0,38.78,1,1,0.16631
1170,1,sface,0.5,0,5.75,1,1,-0.07309
1171,1,sface,0.5,0,37.93,1,1,0.07584
1172,1,sface,0.5,0,39.5,1,1,0.0186
1173,1,sface,0.5,0,13.34,1,1,0.08804
1174,1,sface,0.5,0,26.3,1,1,0.05968
1175,1,sface,0.5,0,43.66,1,1,0.15849
1176,1,sface,0.5,0,28.91,1,1,0.12762
1177,1,sface,0.5,0,22.83,1,1,0.29409
1178,1,sface,0.5,0,19.18,1,1,-0.03336
1179,1,sface,0.5,0,-12.31,1,1,7e-05
1180,1,sface,0.5,0,17.86,1,1,0.06059
1181,1,sface,0.5,0,44.83,1,1,0.14969
1182,1,sface,0.5,0,37.41,1,1,0.1854
1183,1,sface,0.5,0,-16.78,1,1,0.17253
1184,1,sface,0.5,0,53.23,1,1,0.16451
1185,1,sface,0.5,0,55.46,1,1,0.12192
1186,1,sface,0.5,0,-7.11,1,1,0.03142
1187,1,sface,0.5,0,45.52,1,0,
1188,1,sface,0.5,0,3.45,1,1,0.13327
1189,1,sface,0.5,0,34.81,1,1,0.16021
1190,1,sface,0.5,0,20.88,1,1,0.22669
1191,1,sface,0.5,0,40.44,1,1,0.11438
1192,1,sface,0.5,0,33.92,1,1,0.05891
1193,1,sface,0.5,0,4.77,1,1,0.17626
1194,1,sface,0.5,0,31.86,1,1,-0.14188
1195,1,sface,0.5,0,33.93,1,1,-0.02065
1196,1,sface,0.5,0,-6.93,1,1,0.00512
1197,1,sface,0.5,0,30.31,1,1,0.02363
1198,1,sface,0.5,0,31.68,1,1,0.0975
1199,1,sface,0.5,0,39.83,1,1,0.11904
1200,2,sface,0.5,1,14.01,1,1,0.67851
1201,2,sface,0.5,1,16.65,1,1,0.73942
1202,2,sface,0.5,1,19.11,1,1,0.67215
1203,2,sface,0.5,1,12.56,1,1,0.72905
1204,2,sface,0.5,1,-4.54,1,1,0.74316
1205,2,sface,0.5,1,15.63,1,1,0.59383
1206,2,sface,0.5,1,-4.69,1,1,0.57269
1207,2,sface,0.5,1,22.82,1,1,0.8815
1208,2,sface,0.5,1,-21.16,1,1,0.66191
1209,2,sface,0.5,1,16.95,1,1,0.71866
1210,2,sface,0.5,1,-1.39,1,1,0.7164
1211,2,sface,0.5,1,11.94,1,1,0.63115
1212,2,sface,0.5,1,52.93,1,1,0.60585
1213,2,sface,0.5,1,31.34,1,1,0.60625
1214,2,sface,0.5,1,4.28,1,1,0.6731
1215,2,sface,0.5,1,13.27,1,1,0.54429
1216,2,sface,0.5,1,25.24,1,1,0.39275
1217,2,sface,0.5,1,8.87,1,1,0.55097
1218,2,sface,0.5,1,31.97,1,1,0.72065
1219,2,sface,0.5,1,21.2,1,1,0.83635
1220,2,sface,0.5,1,5.65,1,1,0.83876
1221,2,sface,0.5,1,44.84,1,1,0.09291
1222,2,sface,0.5,1,55.23,1,1,0.1284
1223,2,sface,0.5,1,29.14,1,1,0.42978
1224,2,sface,0.5,1,39.81,1,1,0.72805
1225,2,sface,0.5,1,25.72,1,1,0.67633
1226,2,sface,0.5,1,26.53,1,1,0.72182
1227,2,sface,0.5,1,68.08,1,1,0.45529
1228,2,sface,0.5,1,59.21,1,1,0.37216
1229,2,sface,0.5,1,35.87,1,1,0.32304
1230,2,sface,0.5,1,35.1,1,1,0.34317
1231,2,sface,0.5,1,32.23,1,1,0.71876
1232,2,sface,0.5,1,39.57,1,1,0.75575
1233,2,sface,0.5,1,-3.19,1,1,0.38259
1234,2,sface,0.5,1,-5.92,1,1,0.5275
1235,2,sface,0.5,1,37.95,1,1,0.47962
1236,2,sface,0.5,1,39.14,1,1,0.59225
1237,2,sface,0.5,1,-13.5,1,1,0.62093
1238,2,sface,0.5,1,-17.86,1,1,0.63848
1239,2,sface,0.5,1,18.55,1,1,0.5994
1240,2,sface,0.5,1,-11.35,1,1,0.59458
1241,2,sface,0.5,1,0.94,1,1,0.78009
1242,2,sface,0.5,1,28.5,1,1,0.65954
1243,2,sface,0.5,1,-6.87,1,1,0.84282
1244,2,sface,0.5,1,33.7,1,1,0.73968
1245,2,sface,0.5,1,-3.99,1,1,0.42475
1246,2,sface,0.5,1,30.81,1,1,0.6935
1247,2,sface,0.5,1,8.96,1,1,0.66374
1248,2,sface,0.5,1,51.68,1,1,0.63135
1249,2,sface,0.5,1,25.09,1,1,0.7077
1250,2,sface,0.5,1,39.63,1,1,0.67135
1251,2,sface,0.5,1,48.98,1,1,0.57745
1252,2,sface,0.5,1,21.45,1,1,0.79883
1253,2,sface,0.5,1,37.83,1,1,0.72449
1254,2,sface,0.5,1,32.68,1,1,0.57887
1255,2,sface,0.5,1,33.34,1,1,0.71763
1256,2,sface,0.5,1,15.33,1,1,0.28298
1257,2,sface,0.5,1,17.06,1,1,0.20011
1258,2,sface,0.5,1,28.33,1,1,0.67412
1259,2,sface,0.5,1,19.32,1,1,0.70921
1260,2,sface,0.5,1,15.74,1,1,0.05129
1261,2,sface,0.5,1,25.9,1,1,0.68544
1262,2,sface,0.5,1,23.96,1,1,0.64301
1263,2,sface,0.5,1,42.61,1,1,0.50436
1264,2,sface,0.5,1,16.95,1,1,0.69764
1265,2,sface,0.5,1,25.24,1,1,0.12877
1266,2,sface,0.5,1,6.19,1,1,0.66606
1267,2,sface,0.5,1,5.56,1,1,0.20527
1268,2,sface,0.5,1,3.96,1,1,0.31016
1269,2,sface,0.5,1,4.86,1,1,0.35794
1270,2,sface,0.5,1,6.01,1,1,0.33901
1271,2,sface,0.5,1,5.31,1,1,0.39813
1272,2,sface,0.5,1,46.09,1,1,0.63603
1273,2,sface,0.5,1,2.75,1,1,0.58799
1274,2,sface,0.5,1,61.11,0,1,
1275,2,sface,0.5,1,30.94,1,1,0.62462
1276,2,sface,0.5,1,39.97,1,1,0.77793
1277,2,sface,0.5,1,52.47,1,1,0.6888
1278,2,sface,0.5,1,28.88,1,1,0.59681
1279,2,sface,0.5,1,23.24,1,1,0.76931
1280,2,sface,0.5,1,34.06,1,1,0.75328
1281,2,sface,0.5,1,36.6,1,1,0.82656
1282,2,sface,0.5,1,24.7,1,1,0.68894
1283,2,sface,0.5,1,22.33,1,1,0.74164
1284,2,sface,0.5,1,16.45,1,1,0.73152
1285,2,sface,0.5,1,38.61,1,1,0.70895
1286,2,sface,0.5,1,10.34,1,1,0.69255
1287,2,sface,0.5,1,15.13,1,1,0.73261
1288,2,sface,0.5,1,7.74,1,1,0.57324
1289,2,sface,0.5,1,47.6,1,1,0.62113
1290,2,sface,0.5,1,47.99,1,1,0.63629
1291,2,sface,0.5,1,30.79,1,1,0.67309
1292,2,sface,0.5,1,22.58,1,1,0.70305
1293,2,sface,0.5,1,31.31,1,1,0.66276
1294,2,sface,0.5,1,6.81,1,1,0.71886
1295,2,sface,0.5,1,47.92,1,1,0.60062
1296,2,sface,0.5,1,23.14,1,1,0.53934
1297,2,sface,0.5,1,42.16,1,1,0.60576
1298,2,sface,0.5,1,60.68,1,1,0.7145
1299,2,sface,0.5,1,17.29,1,1,-0.01954
1300,2,sface,0.5,1,34.58,1,1,0.80727
1301,2,sface,0.5,1,43.46,1,1,0.54789
1302,2,sface,0.5,1,28.18,1,1,0.85584
1303,2,sface,0.5,1,42.52,1,1,0.68937
1304,2,sface,0.5,1,37.7,1,1,0.68394
1305,2,sface,0.5,1,25.77,1,1,0.65638
1306,2,sface,0.5,1,30.1,1,1,0.73343
1307,2,sface,0.5,1,34.2,1,1,0.43676
1308,2,sface,0.5,1,43.34,1,1,0.69677
1309,2,sface,0.5,1,6.6,1,1,0.66559
1310,2,sface,0.5,1,28.89,1,1,0.43913
1311,2,sface,0.5,1,40.31,1,1,0.49443
1312,2,sface,0.5,1,51.18,1,1,0.72422
1313,2,sface,0.5,1,21.01,1,1,0.72608
1314,2,sface,0.5,1,33.25,1,1,0.79053
1315,2,sface,0.5,1,23.21,1,1,0.83009
1316,2,sface,0.5,1,20.01,1,1,0.75049
1317,2,sface,0.5,1,20.14,1,1,0.84187
1318,2,sface,0.5,1,52.44,1,1,0.8289
1319,2,sface,0.5,1,50.27,1,1,0.84482
1320,2,sface,0.5,1,43.61,1,1,0.8011
1321,2,sface,0.5,1,18.46,1,1,0.71882
1322,2,sface,0.5,1,12.68,1,1,0.68028
1323,2,sface,0.5,1,48.08,1,1,0.85818
1324,2,sface,0.5,1,7.59,1,1,0.7143
1325,2,sface,0.5,1,-6.54,1,1,0.58087
1326,2,sface,0.5,1,37.19,1,1,0.73195
1327,2,sface,0.5,1,28.73,1,1,0.66545
1328,2,sface,0.5,1,13.57,1,1,0.60983
1329,2,sface,0.5,1,29.3,1,1,0.63544
1330,2,sface,0.5,1,30.14,1,1,0.6555
1331,2,sface,0.5,1,17.81,1,1,0.42504
1332,2,sface,0.5,1,37.45,1,1,0.74269
1333,2,sface,0.5,1,34.97,1,1,0.77302
1334,2,sface,0.5,1,38.65,1,1,0.72419
1335,2,sface,0.5,1,31.88,1,1,0.72783
1336,2,sface,0.5,1,4.5,1,1,0.56026
1337,2,sface,0.5,1,25.5,1,1,0.77995
1338,2,sface,0.5,1,55.53,1,1,0.59912
1339,2,sface,0.5,1,0.86,1,1,0.72781
1340,2,sface,0.5,1,19.67,1,1,0.54163
1341,2,sface,0.5,1,21.18,1,1,0.61988
1342,2,sface,0.5,1,36.05,1,1,0.47447
1343,2,sface,0.5,1,26.24,1,1,0.56666
1344,2,sface,0.5,1,30.46,1,1,0.44694
1345,2,sface,0.5,1,45.81,1,1,0.68817
1346,2,sface,0.5,1,41.64,1,1,0.5301
1347,2,sface,0.5,1,17.68,1,1,0.86678
1348,2,sface,0.5,1,42.44,1,1,0.71462
1349,2,sface,0.5,1,39.33,1,1,0.77764
1350,2,sface,0.5,1,28.59,1,1,0.63242
1351,2,sface,0.5,1,50.48,1,1,0.74574
1352,2,sface,0.5,1,-27.42,1,1,0.49531
1353,2,sface,0.5,1,-2.66,1,1,0.52484
1354,2,sface,0.5,1,14.13,1,1,0.7383
1355,2,sface,0.5,1,-5.16,1,1,0.66384
1356,2,sface,0.5,1,1.22,1,1,0.64314
1357,2,sface,0.5,1,2.61,1,1,0.71579
1358,2,sface,0.5,1,14.92,1,1,0.44076
1359,2,sface,0.5,1,11.54,1,1,0.72634
1360,2,sface,0.5,1,33.08,1,1,0.64936
1361,2,sface,0.5,1,40.46,1,1,0.65591
1362,2,sface,0.5,1,16.08,1,1,0.59844
1363,2,sface,0.5,1,31.75,1,1,0.92197
1364,2,sface,0.5,1,19.11,1,1,0.68612
1365,2,sface,0.5,1,43.02,1,1,0.71104
1366,2,sface,0.5,1,-0.66,1,1,0.79001
1367,2,sface,0.5,1,-0.24,1,1,0.80726
1368,2,sface,0.5,1,-0.21,1,1,0.77473
1369,2,sface,0.5,1,18.31,1,1,0.83765
1370,2,sface,0.5,1,42.87,1,1,0.60091
1371,2,sface,0.5,1,32.45,1,1,0.62395
1372,2,sface,0.5,1,43.76,1,1,0.59156
1373,2,sface,0.5,1,34.21,1,1,0.61351
1374,2,sface,0.5,1,22.3,1,1,0.6597
1375,2,sface,0.5,1,22.23,1,1,0.72298
1376,2,sface,0.5,1,41.12,1,1,0.84044
1377,2,sface,0.5,1,14.8,1,1,0.83096
1378,2,sface,0.5,1,35.17,1,1,0.56629
1379,2,sface,0.5,1,52.24,1,1,0.48147
1380,2,sface,0.5,1,21.44,1,1,0.81773
1381,2,sface,0.5,1,38.51,1,1,0.67037
1382,2,sface,0.5,1,15.76,1,1,0.8119
1383,2,sface,0.5,1,44.7,1,1,0.56407
1384,2,sface,0.5,1,30.99,1,1,0.75187
1385,2,sface,0.5,1,11.62,1,1,0.76767
1386,2,sface,0.5,1,-24.01,1,1,0.80973
1387,2,sface,0.5,1,-13.25,1,1,0.74485
1388,2,sface,0.5,1,24.07,1,1,0.55317
1389,2,sface,0.5,1,21.89,1,1,0.60053
1390,2,sface,0.5,1,15.49,1,1,0.72834
1391,2,sface,0.5,1,12.06,1,1,0.69022
1392,2,sface,0.5,1,10.51,1,1,0.61871
1393,2,sface,0.5,1,21.26,1,1,0.56584
1394,2,sface,0.5,1,18.64,1,1,0.64312
1395,2,sface,0.5,1,18.11,1,1,0.55416
1396,2,sface,0.5,1,26.67,1,1,0.74006
1397,2,sface,0.5,1,-12.86,1,1,0.54925
1398,2,sface,0.5,1,26.7,1,1,0.60609
1399,2,sface,0.5,1,21.48,1,1,0.7248
1400,2,sface,0.5,1,35.38,1,1,0.62058
1401,2,sface,0.5,1,36.85,1,1,0.66558
1402,2,sface,0.5,1,-9.68,1,1,0.59259
1403,2,sface,0.5,1,36.73,1,1,0.57229
1404,2,sface,0.5,1,57.54,1,1,0.78379
1405,2,sface,0.5,1,43.2,1,1,0.73684
1406,2,sface,0.5,1,39.43,1,1,0.18844
1407,2,sface,0.5,1,47.25,1,1,0.50674
1408,2,sface,0.5,1,17.41,1,1,0.48632
1409,2,sface,0.5,1,32.54,1,1,0.65018
1410,2,sface,0.5,1,18.43,1,1,0.61305
1411,2,sface,0.5,1,-15.57,1,1,0.56808
1412,2,sface,0.5,1,41.84,1,1,0.8417
1413,2,sface,0.5,1,25.19,1,1,0.4868
1414,2,sface,0.5,1,5.54,1,1,0.81816
1415,2,sface,0.5,1,18.3,1,1,0.83082
1416,2,sface,0.5,1,33.4,1,1,0.5323
1417,2,sface,0.5,1,44.04,1,1,0.6439
1418,2,sface,0.5,1,46.59,1,1,0.75496
1419,2,sface,0.5,1,45.65,1,1,0.6249
1420,2,sface,0.5,1,45.16,1,1,0.6162
1421,2,sface,0.5,1,42.93,1,1,0.67085
1422,2,sface,0.5,1,-0.57,1,1,0.72077
1423,2,sface,0.5,1,20.63,1,1,0.73413
1424,2,sface,0.5,1,11.13,1,1,0.65531
1425,2,sface,0.5,1,28.34,1,1,0.68177
1426,2,sface,0.5,1,37.1,1,1,0.64226
1427,2,sface,0.5,1,43.2,1,1,0.62916
1428,2,sface,0.5,1,39.85,1,1,0.71726
1429,2,sface,0.5,1,35.51,1,1,0.10789
1430,2,sface,0.5,1,53.38,1,1,0.603
1431,2,sface,0.5,1,44.46,1,1,0.08637
1432,2,sface,0.5,1,39.87,1,1,0.63102
1433,2,sface,0.5,1,39.71,1,1,0.63487
1434,2,sface,0.5,1,34.78,1,1,0.51478
1435,2,sface,0.5,1,34.93,1,1,0.78971
1436,2,sface,0.5,1,55.25,1,1,0.72422
1437,2,sface,0.5,1,-1.61,1,1,0.82304
1438,2,sface,0.5,1,-14.53,1,1,0.49705
1439,2,sface,0.5,1,33.9,1,1,0.87936
1440,2,sface,0.5,1,1.91,1,1,0.71946
1441,2,sface,0.5,1,35.77,1,1,0.60629
1442,2,sface,0.5,1,42.79,1,1,0.67916
1443,2,sface,0.5,1,13.54,1,1,0.68076
1444,2,sface,0.5,1,9.22,1,1,0.56305
1445,2,sface,0.5,1,20.03,1,1,0.72228
1446,2,sface,0.5,1,19.71,1,1,0.7376
1447,2,sface,0.5,1,7.52,1,1,0.58063
1448,2,sface,0.5,1,4.24,1,1,0.47826
1449,2,sface,0.5,1,18.36,1,1,0.699
1450,2,sface,0.5,1,28.95,1,1,0.56288
1451,2,sface,0.5,1,-5.15,1,1,0.66637
1452,2,sface,0.5,1,34.69,1,1,0.6381
1453,2,sface,0.5,1,29.04,1,1,0.73326
1454,2,sface,0.5,1,38.25,1,1,0.73457
1455,2,sface,0.5,1,24.99,1,1,0.71041
1456,2,sface,0.5,1,37.11,1,1,0.58631
1457,2,sface,0.5,1,25.11,1,1,0.90339
1458,2,sface,0.5,1,61.73,1,1,0.80449
1459,2,sface,0.5,1,49.9,1,1,0.70783
1460,2,sface,0.5,1,20.78,1,1,0.77299
1461,2,sface,0.5,1,46.33,1,1,0.40933
1462,2,sface,0.5,1,14.89,1,1,0.70606
1463,2,sface,0.5,1,9.09,1,1,0.55466
1464,2,sface,0.5,1,42.46,1,1,0.10257
1465,2,sface,0.5,1,47.4,1,1,0.46586
1466,2,sface,0.5,1,31.85,1,1,0.66336
1467,2,sface,0.5,1,57.44,1,1,0.06507
1468,2,sface,0.5,1,41.9,1,1,0.04141
1469,2,sface,0.5,1,24.24,1,1,0.75915
1470,2,sface,0.5,1,15.86,1,1,0.68839
1471,2,sface,0.5,1,29.98,1,1,0.65409
1472,2,sface,0.5,1,24.07,1,1,0.76728
1473,2,sface,0.5,1,-0.89,1,1,0.34461
1474,2,sface,0.5,1,62.62,1,1,0.73765
1475,2,sface,0.5,1,17.25,1,1,0.69622
1476,2,sface,0.5,1,24.12,1,1,0.76564
1477,2,sface,0.5,1,17.96,1,1,0.77614
1478,2,sface,0.5,1,6.33,1,1,0.60356
1479,2,sface,0.5,1,25.57,1,1,0.68028
1480,2,sface,0.5,1,25.74,1,1,0.57881
1481,2,sface,0.5,1,33.2,1,1,0.73706
1482,2,sface,0.5,1,7.52,1,1,0.74394
1483,2,sface,0.5,1,7.78,1,1,-0.06849
1484,2,sface,0.5,1,-7.63,1,1,-0.12152
1485,2,sface,0.5,1,32.43,1,1,0.57844
1486,2,sface,0.5,1,23.1,1,1,0.5655
1487,2,sface,0.5,1,23.71,1,1,0.64848
1488,2,sface,0.5,1,16.45,1,1,0.79524
1489,2,sface,0.5,1,52.19,1,1,0.69582
1490,2,sface,0.5,1,26.78,1,1,0.62227
1491,2,sface,0.5,1,29.11,1,1,0.69024
1492,2,sface,0.5,1,26.98,1,1,0.59303
1493,2,sface,0.5,1,31.15,1,1,0.64936
1494,2,sface,0.5,1,39.09,1,1,0.65373
1495,2,sface,0.5,1,34.41,1,1,0.68186
1496,2,sface,0.5,1,20.46,1,1,0.81663
1497,2,sface,0.5,1,40.02,1,1,0.67997
1498,2,sface,0.5,1,28.04,1,1,0.71126
1499,2,sface,0.5,1,31.2,1,1,0.60726
1500,2,sface,0.5,0,22.49,1,1,0.06786
1501,2,sface,0.5,0,17.05,1,1,0.04712
1502,2,sface,0.5,0,9.46,1,1,0.11973
1503,2,sface,0.5,0,-0.16,1,1,0.14564
1504,2,sface,0.5,0,-8.75,1,1,0.19161
1505,2,sface,0.5,0,40.3,1,1,0.21109
1506,2,sface,0.5,0,50.29,1,1,-0.07372
1507,2,sface,0.5,0,14.2,1,1,-0.07717
1508,2,sface,0.5,0,38.6,1,1,0.14297
1509,2,sface,0.5,0,38.87,1,1,-0.07278
1510,2,sface,0.5,0,35.12,1,1,-0.05206
1511,2,sface,0.5,0,34.15,1,1,0.04751
1512,2,sface,0.5,0,18.53,1,1,-0.02581
1513,2,sface,0.5,0,29.75,1,1,-0.10961
1514,2,sface,0.5,0,54.78,1,1,-0.00277
1515,2,sface,0.5,0,44.41,1,1,0.22118
1516,2,sface,0.5,0,26.74,1,1,0.07474
1517,2,sface,0.5,0,6.9,1,1,0.09106
1518,2,sface,0.5,0,48.06,1,1,0.0741
1519,2,sface,0.5,0,22.99,1,1,0.07101
1520,2,sface,0.5,0,24.33,1,1,-0.071
1521,2,sface,0.5,0,30.68,1,1,0.06527
1522,2,sface,0.5,0,16.74,1,1,-0.04635
1523,2,sface,0.5,0,47.83,1,1,0.02669
1524,2,sface,0.5,0,35.19,1,1,0.07074
1525,2,sface,0.5,0,5.27,1,1,-0.03147
1526,2,sface,0.5,0,18.69,1,1,0.16453
1527,2,sface,0.5,0,24.24,1,1,0.01194
1528,2,sface,0.5,0,26.06,1,1,0.22914
1529,2,sface,0.5,0,36.7,1,1,0.29583
1530,2,sface,0.5,0,49.87,1,1,0.07604
1531,2,sface,0.5,0,11.62,1,1,-0.11158
1532,2,sface,0.5,0,10.03,1,1,-0.02895
1533,2,sface,0.5,0,14.52,1,1,0.16042
1534,2,sface,0.5,0,17.91,1,1,0.06597
1535,2,sface,0.5,0,4.61,1,1,0.01286
1536,2,sface,0.5,0,11.08,1,1,0.06277
1537,2,sface,0.5,0,21.67,1,1,0.28026
1538,2,sface,0.5,0,36.21,1,1,-0.02276
1539,2,sface,0.5,0,21.81,1,1,0.0148
1540,2,sface,0.5,0,25.75,1,1,0.22195
1541,2,sface,0.5,0,-6.98,1,1,0.16419
1542,2,sface,0.5,0,-13.64,1,1,-0.03212
1543,2,sface,0.5,0,-6.72,1,1,0.05559
1544,2,sface,0.5,0,29.63,1,1,0.12317
1545,2,sface,0.5,0,-6.61,1,1,0.01305
1546,2,sface,0.5,0,-22.13,1,1,0.09974
1547,2,sface,0.5,0,37.92,1,1,0.09388
1548,2,sface,0.5,0,13.2,1,1,0.08319
1549,2,sface,0.5,0,26.93,1,1,0.06676
1550,2,sface,0.5,0,23.62,1,1,-0.02284
1551,2,sface,0.5,0,60.92,1,1,0.13149
1552,2,sface,0.5,0,70.18,1,1,0.04906
1553,2,sface,0.5,0,-7.79,1,1,0.29773
1554,2,sface,0.5,0,-3.56,1,1,0.16997
1555,2,sface,0.5,0,-34.46,1,1,0.07385
1556,2,sface,0.5,0,-54.34,1,1,0.06036
1557,2,sface,0.5,0,66.5,1,1,0.04751
1558,2,sface,0.5,0,19.49,1,1,0.0246
1559,2,sface,0.5,0,25.04,1,1,0.12295
1560,2,sface,0.5,0,32.44,1,1,0.17363
1561,2,sface,0.5,0,-18.5,1,1,0.24931
1562,2,sface,0.5,0,35.61,1,1,0.21845
1563,2,sface,0.5,0,64.19,1,1,0.16024
1564,2,sface,0.5,0,47.5,1,1,0.06495
1565,2,sface,0.5,0,36.39,1,1,0.21852
1566,2,sface,0.5,0,29.15,1,1,0.03239
1567,2,sface,0.5,0,23.05,1,1,0.02601
1568,2,sface,0.5,0,9.37,1,1,0.19081
1569,2,sface,0.5,0,6.4,1,1,0.17561
1570,2,sface,0.5,0,-2.88,1,1,0.08334
1571,2,sface,0.5,0,80.48,1,1,-0.01934
1572,2,sface,0.5,0,74.69,1,1,0.10467
1573,2,sface,0.5,0,-2.12,1,1,0.22322
1574,2,sface,0.5,0,-9.26,1,1,-0.08103
1575,2,sface,0.5,0,48.05,1,1,0.02409
1576,2,sface,0.5,0,60.68,1,1,0.15785
1577,2,sface,0.5,0,11.97,1,1,0.0389
1578,2,sface,0.5,0,18.32,1,1,0.06579
1579,2,sface,0.5,0,30.97,1,1,0.05881
1580,2,sface,0.5,0,4.02,1,1,0.11708
1581,2,sface,0.5,0,14.33,1,1,-0.05787
1582,2,sface,0.5,0,25.07,1,1,0.23616
1583,2,sface,0.5,0,-5.57,1,1,0.02946
1584,2,sface,0.5,0,-37.08,1,1,0.06378
1585,2,sface,0.5,0,37.2,1,1,0.08498
1586,2,sface,0.5,0,33.39,1,1,0.13909
1587,2,sface,0.5,0,28.43,1,1,-0.06961
1588,2,sface,0.5,0,62.48,1,1,0.0934
1589,2,sface,0.5,0,10.82,1,1,0.19485
1590,2,sface,0.5,0,47.71,1,1,0.146
1591,2,sface,0.5,0,31.1,1,1,0.13825
1592,2,sface,0.5,0,25.91,1,1,0.03005
1593,2,sface,0.5,0,42.33,1,1,0.10915
1594,2,sface,0.5,0,21.08,1,1,0.10394
1595,2,sface,0.5,0,26.3,1,1,0.18339
